hip,dist,x0,y0,z0,mag,absmag,vx,vy,vz,spect
8235.0,3734.6447,1900.999,948.181,3071.6,8.7,-4.161,6.6382883108724446e-06,-1.3380891119928372e-05,-4.101196084464748e-05,B
8236.0,179.0053,87.338,43.566,-150.056,9.88,3.616,-1.592330134036111e-05,3.712368905941608e-05,3.043119811713457e-05,F
8238.0,310.3035,213.915,106.71,197.842,7.93,0.471,-1.4716525773140424e-06,4.179534227218227e-05,-1.182537786760408e-05,K
8239.0,2932.8705,1263.112,630.326,2570.791,8.83,-3.506,1.0089870971355343e-05,-1.0283159600342389e-05,-2.4360503399319317e-06,B
8240.0,211.4144,119.514,59.652,-163.872,5.49,-1.136,-3.253180575702549e-05,3.282225004608539e-05,-9.136722811482733e-06,M
8241.0,62.2761,33.126,16.535,-50.075,5.04,1.068,2.795014936622153e-06,4.409230661453621e-05,4.080537723059784e-07,A
8242.0,2445.6273,1298.159,648.251,1968.666,8.84,-3.102,9.776927476804895e-06,-1.0345543761020745e-05,-3.353097501903788e-05,B
8243.0,190.6346,145.439,72.63,99.569,9.18,2.779,-4.156319137916608e-05,-2.66697400355772e-05,-7.241471556251057e-05,G
8244.0,477.4575,72.31,36.113,470.566,7.55,-0.845,-2.771595309088802e-05,3.821899129034266e-05,-2.2081947497821265e-05,K
8245.0,106.7274,24.998,12.485,103.005,8.43,3.289,1.5646152036363817e-05,-3.15275230392198e-05,-1.6844746074315212e-05,F
8246.0,2550.2364,1316.428,657.568,2082.865,9.29,-2.743,2.464685692374456e-07,-1.1015406469944094e-05,-3.549556473482681e-05,B
8247.0,154.9685,128.126,64.009,59.176,8.95,2.999,-1.4636755862764818e-05,-2.068904213972417e-06,-2.6371114217248017e-05,F
8248.0,145.349,100.132,50.027,92.721,8.85,3.038,-4.79335346064692e-06,2.323452043363289e-05,-1.3991437741649347e-05,F
8249.0,186.9687,127.658,63.782,-120.8,9.16,2.801,3.2416241656096734e-05,4.5097612023500576e-05,1.100824763183346e-05,F
8250.0,91.5111,57.59,28.776,-65.036,8.37,3.563,-2.572068264033924e-06,-1.999974829878625e-05,-9.458870526461138e-06,F
8251.0,83.1247,50.76,25.368,-60.742,9.35,4.751,-2.58229517562054e-06,-3.464979914661367e-05,-1.6628958239837618e-05,K
8252.0,168.3502,125.252,62.6,93.461,8.54,2.409,1.3387027266880344e-05,-2.075449437387851e-05,-4.038607385554658e-06,F
8253.0,483.1644,319.242,159.565,-325.686,8.11,-0.31,-1.901694209531245e-05,-2.0756539756195837e-05,-6.0016630646056e-05,M
8254.0,124.001,110.196,55.081,14.115,8.77,3.303,-1.29247708631653e-05,2.5661366553136863e-05,7.670183689962e-07,G
8257.0,652.7146,421.978,211.124,450.996,7.48,-1.594,1.4617324730750249e-05,-1.2226272801799428e-05,-2.202876755757086e-05,A
8258.0,77.0416,52.011,26.025,50.527,7.87,3.436,-7.448259708532432e-06,3.30431513363563e-05,-9.35251064596033e-06,F
8259.0,315.5103,200.024,100.088,-222.53,9.83,2.335,-7.678365219231292e-06,3.765753384423744e-05,2.415596516758699e-06,F
8260.0,2786.966,1198.308,600.044,2443.601,8.48,-3.746,1.0453949023838874e-05,-1.1749698721863124e-05,-2.2417390197862277e-06,B
8262.0,442.6995,381.027,190.859,119.893,9.09,0.859,-1.9017964786471116e-05,5.141068454591863e-05,-6.803964278575624e-06,K
8263.0,479.1136,162.549,81.431,-443.279,8.83,0.428,1.3293962371442138e-05,-1.8244810270522942e-05,-2.5576483186967952e-05,G
8264.0,345.4007,300.267,150.461,-80.639,8.1,0.408,5.84263458943372e-06,-2.027587491162488e-05,2.2910327336337163e-05,G
8266.0,129.2567,100.522,50.387,63.748,8.82,3.263,1.1845831690777313e-05,-8.917866903529152e-07,-2.1223909615704183e-05,G
8267.0,397.8709,353.755,177.357,41.268,8.91,0.911,-1.968373673075981e-05,2.457322316032092e-05,-1.55960401695894e-05,K
8268.0,229.1422,201.341,100.956,-42.143,7.52,0.719,1.1561523548669389e-05,2.6871210193833538e-05,-1.3015790376286183e-05,G
8269.0,258.6859,231.045,115.866,-10.565,8.45,1.386,1.2916589333896007e-06,4.526431068236241e-05,-1.819367571258986e-06,G
8271.0,154.2579,131.555,66.013,46.162,6.55,0.609,-1.9072167417880177e-05,3.1692176315764324e-05,1.5381275026270464e-06,A
8272.0,303.008,202.668,101.708,200.985,7.96,0.553,-3.692017351884242e-05,1.8358328989134383e-05,-4.013040106588119e-05,G
8273.0,92.2267,21.696,10.891,-88.974,7.35,2.526,3.944928875421255e-05,4.283439648938245e-05,-1.20166211142738e-05,G
8274.0,165.6556,148.046,74.324,0.325,9.34,3.244,-1.0835412826019651e-05,3.4560825015810105e-05,-2.978178923138445e-05,G
8275.0,24.0119,20.957,10.523,5.161,8.91,7.008,1.9307386384372343e-05,1.376951376021978e-05,-3.762480772716026e-06,K
8276.0,270.7891,169.014,84.87,193.799,8.65,1.487,1.0032600266470297e-05,6.607607576112597e-06,-1.4111092607212755e-05,G
8278.0,108.3434,46.361,23.281,-95.115,7.69,2.516,1.456721286397583e-05,-2.503036610824266e-05,-2.1905021927372808e-05,F
8277.0,126.2332,96.904,48.662,64.625,8.33,2.824,-2.282646666132691e-06,1.5582745184526797e-05,3.253180575702549e-06,F
8280.0,266.0453,182.273,91.542,-170.812,8.41,1.285,2.4082331404163356e-05,5.284245216804486e-06,-1.740518082926177e-05,A
8279.0,311.0423,202.221,101.57,-213.395,8.34,0.876,-2.28960096601159e-05,6.114874975869438e-05,9.64397762617889e-07,K
8281.0,117.4223,95.844,48.149,-47.786,8.1,2.751,-9.820903196627344e-06,9.08834951967804e-05,4.58717892306074e-05,K
8283.0,102.3276,76.538,38.467,55.975,8.34,3.29,1.170367761972335e-05,-7.012593274942591e-06,-1.1184150511123255e-05,F
8284.0,359.1378,249.631,125.479,225.653,8.94,1.164,-1.658293713769784e-05,3.1942735649636416e-05,9.173539693194552e-07,F
8285.0,54.2663,43.609,21.921,23.719,8.13,4.457,-7.544392677446622e-06,-4.219521451521896e-05,-4.609984935898894e-05,F
8286.0,104.2968,59.785,30.058,-80.001,9.25,4.159,-1.1508343608418984e-05,-1.8546504162328115e-05,-3.0191888386007756e-05,G
8287.0,300.0662,198.81,99.97,-201.297,7.64,0.254,-3.389505307152141e-05,5.440614694963845e-05,-4.4888983027133606e-05,K
8288.0,62.7578,28.746,14.456,53.882,7.35,3.362,1.0960181147376367e-05,-1.810163350831032e-05,-2.712995105697492e-05,G
8289.0,377.9424,291.838,146.771,-190.077,9.65,1.763,1.3067947625377924e-05,6.867882475991975e-05,7.630298734774197e-06,G
8290.0,320.1137,185.167,93.142,-243.948,8.25,0.723,-2.7112565307277678e-05,2.6428384922133062e-05,-1.2759094895462122e-05,K
8291.0,123.7387,14.097,7.092,-122.728,8.38,2.917,-6.564654547448809e-06,1.312317294794565e-05,3.599872878488832e-06,F
8292.0,119.0476,82.937,41.733,74.513,7.78,2.401,9.668522213986766e-06,-1.2926816245482624e-06,-1.0037713722263604e-05,F
8293.0,120.3642,95.206,47.951,-55.894,8.81,3.408,-1.984020847803504e-07,2.2593293077152064e-05,-1.4378014999623432e-05,F
8295.0,302.6219,169.63,85.451,235.593,9.57,2.165,-2.2069675203917325e-05,-3.284679463389327e-05,-1.5876257547062678e-05,F
8296.0,109.4273,94.865,47.802,-26.267,6.7,1.504,9.378077924926872e-07,1.7389840461881845e-05,3.361585838520679e-06,A
8297.0,2717.3518,1199.587,604.643,2362.075,8.48,-3.691,-7.628253352456874e-06,-2.14898093169562e-05,-4.490227801219621e-05,M
8299.0,99.4321,35.363,17.827,-91.205,9.43,4.442,1.8231515285460343e-05,-1.3632473144959128e-05,-1.353838555836226e-05,G
8300.0,234.7397,188.11,94.872,103.522,7.51,0.657,2.113391279374196e-05,1.4415854572493912e-05,-6.2619379644849765e-06,K
8301.0,648.5309,494.398,249.358,-337.614,9.46,0.4,2.9136471110268982e-06,-2.0685974066248185e-05,-5.667447593954988e-05,K
8302.0,164.3448,146.519,73.903,-8.932,7.39,1.311,-2.0758585138513157e-05,5.554337951807016e-05,-2.391767812761884e-05,F
8303.0,103.5197,87.56,44.165,33.152,8.39,3.315,-8.254140341557773e-06,2.896670437793116e-05,-1.6787475369430164e-05,F
8304.0,406.4848,357.817,180.56,-67.784,8.36,0.315,1.6492940315735623e-05,-1.3664176570877638e-05,-2.623407360198736e-05,K
8305.0,3032.8871,1304.373,658.518,2657.7,9.53,-2.879,1.201764380543246e-05,-1.2397062225295917e-05,-2.826718362540662e-06,B
8306.0,231.6868,203.129,102.554,43.589,7.05,0.225,1.351895442634769e-05,1.5968299751342224e-05,-8.575265365377514e-06,B
8307.0,219.7109,87.041,43.948,196.889,7.74,1.031,-1.5375138879318494e-05,4.063561049826001e-05,-5.335379774737566e-06,G
8308.0,289.0173,240.56,121.467,104.439,8.01,0.705,3.517034894637242e-06,-3.796229580951859e-06,-3.6847562446577447e-06,A
8309.0,524.4311,446.985,225.706,155.849,9.08,0.482,8.526176189761758e-06,-1.7439952328656266e-05,-1.5134806457033018e-05,K
8310.0,560.1799,450.595,227.545,-242.877,9.33,0.588,-1.7074851585014073e-05,1.73857496972472e-07,1.8654909425146244e-05,G
8311.0,91.9787,74.773,37.765,37.986,8.67,3.852,-1.4788114154246736e-05,1.3145672153436204e-05,-4.3464374243118006e-07,G
8314.0,130.0814,33.026,16.684,124.708,9.94,4.369,-9.9171384346574e-05,-0.0001963035225227,-0.0002329598417226,F
8313.0,1635.3619,779.005,393.556,1382.995,9.54,-1.528,-7.493258119513543e-06,-1.089166083974604e-05,-1.6866222588647107e-05,B
8316.0,486.9093,274.31,138.626,377.647,8.5,0.063,-4.702947562221233e-05,4.717265238442496e-05,-4.100377931537819e-05,K
8317.0,291.9172,161.111,81.43,-229.409,8.15,0.824,5.103228881721384e-07,3.843477912482025e-05,1.3803262568455617e-05,K
8318.0,173.4353,147.634,74.626,-52.105,7.37,1.174,-8.69901099557557e-06,-1.043247250950698e-05,-5.740365473567561e-06,A
8319.0,260.2446,230.532,116.545,31.616,9.89,2.813,2.104084789830376e-05,-1.8387987032735568e-06,-3.670336299320616e-05,F
8320.0,191.6791,127.601,64.511,-127.66,6.18,-0.233,1.3939280492557608e-05,1.9491470792931438e-05,4.327210830528961e-05,K
8321.0,270.2703,127.734,64.592,229.256,6.76,-0.399,1.6005116633054038e-05,2.4919915463107206e-05,2.505388800489188e-05,G
8322.0,197.4233,129.603,65.539,-133.73,7.61,1.133,2.214126358502364e-06,-1.5512179494579146e-05,-3.468968410180147e-06,A
8323.0,396.8254,129.264,65.381,369.441,8.91,0.917,8.95468378524097e-06,-1.4292108942295858e-05,-6.044104747690055e-07,A
8324.0,396.3101,221.921,112.253,308.565,8.89,0.9,6.422500476394847e-07,3.5851461258041046e-05,-1.3654972350449684e-05,K
8325.0,2983.98,1285.516,650.32,2613.172,9.09,-3.284,1.1695496090454056e-05,-1.1527774740433557e-05,-2.885011758584373e-06,B
8327.0,642.4758,562.819,284.793,122.08,8.83,-0.209,2.5646026185756944e-05,4.0166195256434334e-05,1.6209654864786358e-06,K
8326.0,152.7465,90.799,45.945,-113.913,9.17,3.25,-2.893193287853666e-05,4.98480124554837e-05,-1.1055291425131894e-06,F
8328.0,236.8379,211.302,106.923,3.357,7.8,0.928,4.981528633840654e-06,4.5400328606464406e-05,1.4864815991146357e-05,K
8329.0,428.0048,380.997,192.807,29.239,8.41,0.253,1.0015214516773048e-05,1.8285717916869408e-06,-4.252349837714932e-05,K
8330.0,119.4504,93.398,47.272,-57.537,9.44,4.054,9.6276145676403e-06,-1.615852030685328e-06,-4.245906883415365e-05,F
8331.0,359.9368,281.695,142.671,-172.764,8.4,0.619,-1.970725862740903e-06,-8.89741308035592e-08,-2.373461641021841e-05,K
8332.0,302.0292,196.795,99.681,206.293,7.87,0.47,9.183766604781167e-06,-2.331735841748448e-07,-1.4620392804226233e-05,A
8333.0,272.0363,153.534,77.788,210.666,8.39,1.217,-4.847556092055984e-06,6.6474925313004e-06,-1.3821671009311524e-05,A
8334.0,288.0588,256.082,129.764,23.684,9.6,2.303,-3.0140753828074675e-05,-6.166827686729448e-06,5.397763935415924e-06,K
8335.0,520.9856,452.852,229.493,116.978,8.59,0.006,-8.947524947130338e-06,8.910298988955057e-05,2.644167990719567e-05,K
8336.0,564.9718,173.33,87.851,-530.501,8.09,-0.67,-2.9216241020644587e-05,9.484744612775276e-05,6.16171423093614e-06,K
8337.0,656.8547,580.354,294.184,-90.018,8.45,-0.637,-3.829978389187692e-05,7.668649653224007e-05,-6.325344816321995e-05,M
8338.0,451.839,179.129,90.833,-404.748,8.27,-0.005,3.406379711270057e-05,-2.988405834725061e-05,-3.4856382760663306e-05,M
8339.0,90.396,80.518,40.831,-4.592,7.84,3.059,-1.521150829393264e-05,5.860429415594432e-05,-2.708392995483515e-05,F
8340.0,256.0956,210.523,106.758,-99.337,9.8,2.758,-1.6049092352876487e-05,-1.3516909044030367e-05,-6.372490878736295e-05,F
8341.0,242.7763,216.508,109.838,0.658,7.79,0.864,1.7133144981057785e-05,5.547076844580518e-06,-3.4904449245120403e-06,K
8342.0,138.2203,120.012,60.887,31.539,8.7,2.997,1.4775841860342797e-05,-1.11483563205701e-05,-1.522071251436059e-05,F
8343.0,297.3121,214.804,108.989,-174.285,9.78,2.414,1.2265135065828568e-05,4.034107544456547e-05,-3.994120320152879e-05,F
8344.0,571.128,352.139,178.709,-412.612,7.02,-1.764,-3.7359930717066905e-05,9.1032808105945e-05,-2.943509692859817e-05,M
8345.0,758.2893,645.882,327.804,-224.461,8.09,-1.309,1.530150511589486e-05,0.000141316486995,-1.3533272102568952e-05,K
8346.0,44.0339,35.064,17.796,-19.82,8.98,5.761,3.0056893153064423e-06,-1.826117332906153e-05,-6.301822919672778e-05,K
8347.0,252.8409,210.702,106.95,-89.972,6.55,-0.464,-3.56796491433859e-05,1.9601921438066887e-05,-4.967620034082855e-05,K
8348.0,256.7238,211.655,107.446,-97.8,9.74,2.693,9.387282145354826e-06,1.6157497615694616e-05,9.450688997191844e-06,F
8351.0,111.5202,22.74,11.545,-108.565,8.65,3.413,2.086289963669664e-06,-1.114017479130081e-05,-1.2472741371036872e-05,F
8349.0,74.1678,66.027,33.522,-4.189,8.22,3.869,-6.159668848618816e-06,6.900710862185012e-05,4.36535721074704e-05,F
8350.0,773.5947,461.952,234.538,574.492,8.82,-0.623,-1.4044617681899752e-05,1.7402112755785784e-05,-2.446788597097878e-05,K
8353.0,188.6792,121.077,61.476,-130.999,7.96,1.581,-2.557852856928528e-05,4.054356829398047e-05,-4.614382507881138e-06,F
8352.0,465.931,360.786,183.188,-231.013,8.84,0.498,-4.991141930732073e-05,8.332580753427119e-05,-0.0001541993275206,B
8355.0,132.3149,81.866,41.574,-95.272,9.46,3.852,-5.594120637878952e-07,-2.2273190744490984e-05,-4.989403355762348e-05,F
8357.0,303.1719,158.864,80.688,245.285,7.44,0.032,1.442096802828722e-05,1.0176799719841582e-05,-1.2558647428364447e-06,B
8358.0,213.5496,167.344,85.0,101.855,8.45,1.803,5.384468950353323e-06,3.607236254831195e-05,2.862512553093818e-05,G
8359.0,1063.2331,724.72,368.126,685.368,9.25,-0.883,8.384022118707796e-06,-8.391180956818428e-06,1.9877025359746858e-05,K
8360.0,89.6253,77.796,39.519,-20.463,8.41,3.648,3.401470793708481e-06,6.258869891008992e-06,-1.397200660963478e-05,F
8361.0,36.3613,31.616,16.061,-8.038,9.74,6.937,-7.028956333481176e-06,4.650688044013626e-05,2.6881437105420156e-05,K
8362.0,10.0412,3.945,2.005,9.014,5.63,5.621,-2.175264094473223e-06,3.065721286319878e-05,-2.886034449743035e-06,K
8363.0,299.8636,172.298,87.572,229.266,8.49,1.105,7.782679717414775e-06,1.9860662301208278e-05,-9.92010423901752e-07,K
8366.0,63.2233,9.616,4.888,-62.296,6.05,2.046,2.60786245458708e-07,-2.431755037065552e-05,-4.087287484706951e-05,F
8364.0,690.6217,409.035,207.907,-516.162,8.85,-0.346,-2.676280493101541e-05,-6.002583486648395e-05,-4.61888234897925e-05,K
8367.0,383.078,256.801,130.535,-252.513,9.02,1.104,2.1421289009325874e-05,6.483043792987615e-05,1.1910261233772994e-05,G
8368.0,423.2804,290.839,147.856,-269.662,8.74,0.607,2.548444098268841e-05,-1.5574563655257506e-05,-2.342167291566796e-05,K
8369.0,152.0041,107.986,54.901,-91.816,6.33,0.421,1.8594570646785208e-05,9.930331150604135e-06,2.6958138942319776e-06,K
8370.0,54.0555,33.333,16.947,39.035,6.33,2.666,4.825056886565429e-06,6.6045395026366126e-06,-1.3483160235794534e-05,F
8371.0,371.3578,312.111,158.701,123.724,8.63,0.781,-4.418025805418112e-07,4.591883302390583e-05,-2.24460255503048e-05,G
8372.0,131.2336,81.672,41.532,-93.953,9.11,3.52,-3.514375897624722e-05,4.069288120314506e-05,-1.2561715501840433e-05,F
8373.0,141.704,120.013,61.042,-44.166,9.73,3.973,-6.34068518370192e-07,2.3717230660521164e-05,2.721381173198517e-06,G
8374.0,132.7293,15.633,7.955,-131.565,9.69,4.075,-4.547907582568135e-06,6.611289264283779e-05,-1.3253054725095673e-05,G
8375.0,1098.8273,902.986,459.704,425.099,8.73,-1.475,-4.408514777642559e-05,2.437277569322325e-05,-2.748993834482381e-05,K
8376.0,231.3326,140.127,71.348,169.672,8.26,1.439,-1.1413233330663456e-06,3.811058602752452e-05,-1.922659378283808e-05,A
8377.0,212.249,189.11,96.304,-3.543,8.76,2.126,-1.3728606113873318e-05,2.6455997583416928e-05,-1.3644745438863069e-05,A
8378.0,507.799,329.784,167.98,347.686,9.44,0.912,-4.2287256719498494e-05,6.726239750517342e-05,-5.080013792419766e-05,G
8379.0,315.0414,173.262,88.26,247.874,8.73,1.238,1.3298053136076784e-05,-5.751615076312837e-06,-1.6864177206329783e-05,K
8380.0,182.6827,122.385,62.39,120.425,9.79,3.482,8.017898683906943e-07,1.0595080403734177e-05,1.7084055805442025e-05,F
8382.0,20.3832,16.929,8.632,7.373,12.24,10.694,-8.529244263237743e-06,3.348290853458078e-05,-1.9614193731970823e-05,M
8383.0,95.1362,78.457,40.008,-35.982,9.46,4.568,-8.976160299572863e-06,4.5061817832947415e-05,2.212694590880237e-05,G
8384.0,293.9033,243.335,124.099,108.473,8.69,1.349,4.7299466088099e-06,1.4092684166356848e-05,7.514734633845436e-06,F
8385.0,230.6784,96.992,49.485,203.363,8.87,2.055,1.0529628169579831e-05,1.502231042958024e-05,-7.297924108209177e-06,A
8386.0,286.4996,141.26,72.072,-238.606,8.25,0.964,-1.920000381271288e-05,3.793570583939339e-05,-8.203926205667488e-05,K
8387.0,84.3882,71.893,36.703,24.61,5.86,1.229,1.8224356447349712e-06,2.6594060889836247e-05,-9.920104239017518e-06,B
8388.0,284.9618,87.929,44.894,-267.313,8.33,1.056,-2.53249011619372e-05,1.3482137544635872e-05,-5.369435390320998e-05,K
8390.0,318.4713,279.933,142.99,-51.139,8.95,1.435,-1.305976609610863e-06,-2.0545865377511543e-06,-1.289204474608813e-05,G
8391.0,168.7116,107.468,54.901,-117.899,9.08,2.944,4.387345070658264e-06,-1.365292696813236e-05,7.158838110631199e-06,F
8392.0,104.7079,93.14,47.583,4.953,8.43,3.33,-1.1002111484881493e-05,2.0089745120748468e-05,-1.4085525328246215e-05,F
8393.0,294.9378,262.617,134.221,2.327,8.03,0.681,3.435219601944315e-05,3.496478802348144e-05,1.623113137911825e-05,K
8394.0,80.1282,24.319,12.434,-75.329,9.24,4.721,-5.416990529198763e-05,6.622947943492521e-05,-6.556473018179517e-06,G
8395.0,110.6899,88.504,45.252,-48.698,9.57,4.349,-5.367083200656077e-06,2.9287829401750905e-05,4.010994724270795e-06,G
8397.0,137.9565,4.52,2.311,137.863,9.71,4.011,3.246737621402981e-05,3.26780505927141e-05,-9.827039343579314e-06,G
8396.0,140.029,63.574,32.507,120.457,9.97,4.239,-7.711091336308463e-07,1.702269433592233e-05,-7.866540392425028e-06,F
8398.0,44.3898,29.602,15.139,-29.411,7.13,3.894,3.4454465135309306e-06,0.0001016841365234,5.113455793308e-08,G
8399.0,90.4712,77.019,39.39,26.486,7.35,2.567,1.3710197673017407e-05,-5.952062543410512e-06,2.5190928620152533e-05,G
8400.0,327.1586,202.624,103.679,235.004,8.58,1.006,-3.811979024795248e-05,-4.914337824716586e-05,-6.795782749306331e-06,G
8403.0,154.7529,128.913,65.98,-54.558,8.59,2.642,-7.741772071068311e-07,2.0834264284254116e-05,-1.4955835504267236e-05,F
8404.0,113.2388,100.591,51.493,7.279,5.91,0.64,6.014446704088869e-06,-1.8142541154656784e-06,1.08660935607795e-05,K
8405.0,493.9967,351.851,180.148,-296.277,9.29,0.821,9.249218838935513e-06,5.21091826072845e-05,-7.156588190082144e-05,K
8406.0,406.6869,203.961,104.435,335.987,8.35,0.304,2.7438803786890726e-06,1.3464751794938625e-05,-1.562876628666657e-05,A
8407.0,266.7899,102.782,52.634,-240.504,8.03,0.899,1.779380346955318e-05,-7.801088158270684e-06,-4.156216868800743e-06,K
8408.0,609.0718,472.053,241.763,299.476,8.34,-0.583,1.7170984553928264e-06,2.6069420325442845e-05,2.080665162297025e-05,K
8409.0,312.1055,238.663,122.234,159.714,8.16,0.688,1.4235860928569471e-05,1.6879517573709706e-05,-1.4128478356910002e-05,G
8410.0,410.8944,167.841,85.975,365.064,9.26,1.191,-3.173410665326945e-06,-1.6627935548678954e-05,-1.7343819359742072e-05,K
8411.0,159.5689,139.019,71.218,-32.617,9.77,3.755,-6.371365918461768e-07,4.4768305470411535e-05,4.390004067670784e-05,G
8412.0,308.4665,257.47,131.917,107.046,9.24,1.794,2.613589525075585e-05,3.152956842153712e-05,6.575904150194087e-07,K
8413.0,121.5499,103.818,53.196,34.153,8.49,3.066,1.285522786437631e-06,-1.9021032859947097e-05,-1.0323044555530188e-05,F
8414.0,121.6033,103.862,53.238,34.142,8.5,3.075,9.081497488915008e-06,-1.3657017732767005e-05,-6.329435580956642e-06,A
8415.0,2950.3791,1373.408,704.199,2514.477,7.43,-4.919,-1.0983703044025583e-06,-1.3363505370231127e-05,-3.024097756162351e-05,B
8416.0,129.2264,113.168,58.028,22.917,8.59,3.033,5.65036865160534e-06,1.0314863026260897e-05,-4.384276997182279e-06,F
8417.0,104.3815,83.299,42.718,-46.173,7.11,2.017,1.2057528760620265e-05,-9.201152354478414e-06,-3.638735142517972e-06,F
8418.0,115.777,95.244,48.848,44.123,8.3,2.982,-1.3796103730344983e-06,-2.5116272165570237e-05,1.2143434817947838e-05,G
8419.0,413.6076,65.87,33.784,-406.929,9.14,1.057,2.1841615075535788e-05,1.927056950266053e-05,1.088041123700076e-05,K
8420.0,122.5169,78.281,40.15,-85.266,8.37,2.929,-1.0955067691583058e-05,4.93448484054222e-06,-7.733590541799018e-06,F
8421.0,467.6283,402.35,206.367,-119.179,7.23,-1.12,-1.907932625599081e-05,7.562801118302531e-06,-2.8920683275791382e-05,K
8422.0,113.3172,85.056,43.633,-60.848,9.91,4.639,3.225056568839355e-05,0.0001069826994164,-9.293296827873825e-05,G
8424.0,536.0665,340.607,174.761,375.251,9.15,0.504,-2.694791203073316e-06,-4.988380664603686e-05,-3.4430943238660085e-05,K
8425.0,304.6186,270.928,139.012,-8.139,8.74,1.321,2.2325347993582724e-06,1.3598724336723294e-05,1.621681370289699e-05,G
8423.0,116.2125,81.53,41.833,71.472,5.94,0.614,4.447683849019298e-06,7.352024470502376e-05,9.99066992896517e-06,K
